id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20770025,Luxury part of the city. Spacious 4 BR apartment,8645654,Giovanni,Lisboa,Arroios,38.7337,-9.1422,Entire home/apt,200,2,50,2019-06-10,2.29,1,223
20771644,Belém Cozy Bedroom II,73257274,Renato,Lisboa,Ajuda,38.70407,-9.19447,Private room,24,3,33,2019-04-30,1.50,3,147
20772568,"""HomeySuite"" in Carcavelos by the Beach",102336875,Ricardo,Cascais,Carcavelos e Parede,38.69035,-9.3366,Private room,75,2,21,2019-04-25,0.96,13,147
20775845,Select and Style: Central Appartment,133947021,Select,Lisboa,Campolide,38.72758,-9.16541,Entire home/apt,75,2,2,2018-03-27,0.09,1,176
20777479,Graça with a view over Lisbon - Tram 28 in front,148891205,Gabriela,Lisboa,So Vicente,38.71736,-9.12964,Entire home/apt,199,3,97,2019-06-19,4.49,1,195
20778206,Apartamento Moderno perto da Gulbenkian,148898948,Miguel,Lisboa,Avenidas Novas,38.73398,-9.15121,Entire home/apt,100,3,64,2019-06-22,2.98,1,286
20778883,"Room in Alcantara near Belém,Rossio -Lisbon",34153673,Cristina,Lisboa,Alcntara,38.71017,-9.17892,Private room,30,2,29,2019-06-06,1.35,13,256
20781846,Belém Cozy Bedroom I,73257274,Renato,Lisboa,Ajuda,38.70404,-9.19604,Private room,24,2,23,2019-05-21,1.06,3,145
20782411,Sunny Top Hill Bedroom Z (fantastic town views),145225726,Filipe,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80077,-9.37489,Private room,19,1,35,2019-06-23,4.84,5,332
20782940,Sunny Top Hill Bedroom X (great mountain views),145225726,Filipe,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80006,-9.37551,Private room,19,1,55,2019-06-22,7.89,5,297
20783330,Sunny Top Hill Bedroom Y (great mountain views),145225726,Filipe,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80041,-9.37524,Private room,20,1,40,2019-06-23,5.50,5,290
20783333,Apartamento Lisboa-Alameda,94924942,Sheila,Lisboa,Penha de Frana,38.73569,-9.1277,Entire home/apt,60,1,37,2019-06-24,1.79,2,260
20785356,Room in lisbon,148976257,Lisbon,Lisboa,Areeiro,38.7359,-9.14081,Private room,38,2,14,2019-05-12,0.64,1,364
20786085,Experience all the festivities of Santos In June,17273309,Alexandra,Lisboa,So Vicente,38.71586,-9.125,Entire home/apt,129,5,20,2019-06-14,1.09,2,297
20786118,Central apartment near Praça do Comércio,66099091,Miguel,Lisboa,Santa Maria Maior,38.70974,-9.13439,Entire home/apt,59,3,43,2019-05-20,2.06,4,171
20786339,Coolangels,148987669,Jeferson E Daniela,Lisboa,Arroios,38.72445,-9.13516,Entire home/apt,65,3,60,2019-06-16,2.84,1,114
20789544,I love Alfama terrace,27896996,Maria,Lisboa,Santa Maria Maior,38.71139,-9.12944,Entire home/apt,75,2,17,2018-11-10,1.12,6,267
20791666,Carcavelos Beach,87689882,Fernando,Cascais,Carcavelos e Parede,38.69444,-9.34169,Private room,16,1,0,,,1,0
20792948,in Love with Lisbon,25459703,Ana,Lisboa,Penha de Frana,38.73304,-9.12746,Entire home/apt,80,6,22,2018-08-24,1.02,3,222
20798600,In the heart of Graça,149101356,Isabel,Lisboa,So Vicente,38.7172,-9.1248,Entire home/apt,75,2,17,2018-12-30,0.78,1,0
20800757,"Sweet Alfama II, Apartment",129302113,José Eduardo,Lisboa,Santa Maria Maior,38.71207,-9.12881,Entire home/apt,59,3,110,2019-06-23,5.03,3,166
20800987,Apartamento no Centro de Lisboa - próximo do Metro,17990164,Pedro,Lisboa,Avenidas Novas,38.74511,-9.15658,Entire home/apt,100,2,0,,,2,0
20801057,Bedroom with access to a terrace!,129381996,Flávia,Lisboa,Arroios,38.72724,-9.135,Private room,27,4,7,2019-06-17,0.35,6,58
20803167,Modern Double Bedroom,42624596,Maria Madalena,Lisboa,Areeiro,38.7398,-9.13277,Private room,30,2,13,2018-09-08,0.60,2,0
20803850,Sunny Apartment near Príncipe Real,12706358,Lanxin,Lisboa,Campo de Ourique,38.71821,-9.15909,Private room,54,3,0,,,1,90
20808458,"Bright&Spacious,  Historic centre. AC in all rooms",149210787,Helena,Lisboa,Arroios,38.72429,-9.13365,Entire home/apt,150,3,32,2019-06-10,1.53,1,328
20812746,NEW!! High Hill House - in the heart of Lisbon,149246717,Sandra,Lisboa,Penha de Frana,38.73075,-9.12862,Entire home/apt,60,2,12,2019-05-06,0.55,1,309
20814654,Paço da Rainha Lisbon Apartment 1,148314466,José,Lisboa,Arroios,38.72627,-9.13605,Entire home/apt,45,2,74,2019-06-23,3.42,2,328
20814893,Room in city center very close to the subway,21532780,Mariana,Lisboa,Arroios,38.72103,-9.13807,Private room,27,1,43,2018-10-26,1.98,1,84
20815221,Casa Sol Graça,149277697,Ana,Lisboa,So Vicente,38.71857,-9.12724,Entire home/apt,60,2,85,2019-06-21,3.98,1,141
20815332,SANTA CRUZ BEACH HOUSE,120859798,Alfredo,Torres Vedras,Silveira,39.13321,-9.3807,Entire home/apt,40,2,29,2019-06-07,1.92,1,324
20820029,Paço da Rainha Lisbon Apartment 2,148314466,José,Lisboa,Arroios,38.72462,-9.13591,Entire home/apt,45,2,80,2019-06-18,3.67,2,326
20824773,Alfama Room,21317206,Jo,Lisboa,So Vicente,38.71533,-9.12371,Private room,35,1,2,2019-04-19,0.26,1,90
20826408,Luxury @Príncipe Real - Garden,14759215,Marcos,Lisboa,Misericrdia,38.71535,-9.1478,Entire home/apt,28,3,59,2019-06-11,2.83,3,47
20826708,Cosy suite close to airport and Lisbon city centre,143073682,Daniel,Loures,Sacavm e Prior Velho,38.80058,-9.11279,Private room,28,3,53,2018-10-17,2.44,2,324
20832683,Lisbon Apartment,146285144,Jorge,Lisboa,Santo Antnio,38.72194,-9.14372,Entire home/apt,50,2,14,2018-10-14,0.66,1,85
20838497,DoBairro Suites at Bairro Alto 30 - Studio,9338843,Nuno,Lisboa,Misericrdia,38.71311,-9.144,Entire home/apt,80,2,0,,,11,214
20838578,DoBairro Suites at Bairro Alto 01 - 1 bedroom apt,9338843,Nuno,Lisboa,Misericrdia,38.7112,-9.14554,Entire home/apt,90,2,0,,,11,252
20838663,DoBairro Suites at Bairro Alto 11 - 1 bedroom apt,9338843,Nuno,Lisboa,Misericrdia,38.71342,-9.14453,Entire home/apt,99,2,0,,,11,229
20838728,DoBairro Suites at Bairro Alto 21 - 1 bedroom apt,9338843,Nuno,Lisboa,Misericrdia,38.71197,-9.14399,Entire home/apt,99,2,0,,,11,250
20838814,DoBairro Suites at Bairro Alto 31 - 2 bedroom apt,9338843,Nuno,Lisboa,Misericrdia,38.71241,-9.14383,Entire home/apt,120,2,0,,,11,241
20838967,As a local in Graça,137512183,Sarah&Matteo,Lisboa,So Vicente,38.7196,-9.13089,Entire home/apt,60,3,1,2018-07-04,0.08,2,0
20839332,blue SOFIMAR LISBON,116990804,Sofia,Lisboa,Areeiro,38.74002,-9.13041,Entire home/apt,29,2,51,2019-06-10,2.37,3,30
20842127,Alfama House,149545647,Lile,Lisboa,So Vicente,38.71483,-9.12761,Entire home/apt,60,3,36,2019-06-18,1.69,1,275
20842199,Independent city center apartment Bairro Alto.,11867196,António,Lisboa,Misericrdia,38.71417,-9.14451,Entire home/apt,95,3,110,2019-06-18,5.08,3,293
20842888,Perfect for Groups City Center Lisbon,149553254,João,Lisboa,Avenidas Novas,38.74416,-9.14744,Entire home/apt,180,2,22,2018-11-28,1.06,1,93
20844936,Home suite near beach,79641261,Isabel,Cascais,Carcavelos e Parede,38.69188,-9.34233,Private room,35,3,1,2018-05-05,0.07,2,365
20855132,Cascais - Casa das acácias,149675128,Filipa Fernandes,Cascais,Cascais e Estoril,38.69976,-9.44362,Entire home/apt,55,3,11,2018-08-30,0.53,1,176
20855227,SANTA JUSTA -A- by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71142,-9.13903,Entire home/apt,60,1,2,2019-05-19,0.11,164,330
20855462,SANTA JUSTA -B- by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71199,-9.1376,Entire home/apt,70,1,6,2019-04-28,0.37,164,328
20855471,O cantinho dos amigos,149677032,Tarciso,Sintra,Cacm e So Marcos,38.74832,-9.28861,Entire home/apt,42,5,20,2019-06-13,0.93,1,299
20855639,SANTA JUSTA -C- by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71354,-9.13868,Entire home/apt,70,1,6,2019-04-22,0.33,164,314
20855747,SANTA JUSTA -D- by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71386,-9.13723,Entire home/apt,70,1,0,,,164,318
20855862,SANTA JUSTA -E- by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71179,-9.13811,Entire home/apt,70,1,3,2019-03-25,0.51,164,342
20856626,DOWNTOWN BLUE TERRACE by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.70965,-9.1351,Entire home/apt,80,1,5,2018-12-05,0.31,164,338
20856904,St. BENTO TERRACE,1496930,Rita Dargent,Lisboa,Misericrdia,38.71319,-9.15138,Entire home/apt,80,2,23,2019-06-17,1.07,31,300
20857133,EXPO DELUXE by HOMING,104083974,Homing,Lisboa,Parque das Naes,38.75583,-9.09747,Entire home/apt,60,1,9,2019-03-08,0.58,164,312
20857244,RATO LUXURIOUS by HOMING,104083974,Homing,Lisboa,Santo Antnio,38.72121,-9.15282,Entire home/apt,100,1,20,2019-05-16,0.97,164,251
20857253,Relax 10 minutes from Romantic & Historic Sintra,50507142,Afonso,Sintra,Rio de Mouro,38.78037,-9.32861,Entire home/apt,25,1,31,2019-06-04,1.51,2,299
20857428,DOWNTOWN MADALENA by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71054,-9.13584,Entire home/apt,70,1,5,2018-11-16,0.25,164,296
20857604,DOWNTOWN BROWN by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.70995,-9.13854,Entire home/apt,90,1,12,2019-04-13,0.55,164,333
20857809,DOWNTOWN VINTAGE by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71178,-9.13614,Entire home/apt,90,1,24,2019-06-04,1.40,164,343
20857921,DOWNTOWN DOURADORES by HOMING,104083974,Homing,Lisboa,Santa Maria Maior,38.71176,-9.13673,Entire home/apt,90,1,16,2019-03-25,0.96,164,291
20857955,Home with a view,149703254,Alexandra & Pedro,Lisboa,So Vicente,38.71939,-9.12399,Entire home/apt,60,3,71,2019-06-12,3.30,1,29
20858330,10 min walk to eurovision venue,137107318,Sheinal,Loures,Moscavide e Portela,38.77551,-9.10491,Private room,150,1,8,2018-02-14,0.39,1,89
20858765,BAIRRO ALTO BLUE by HOMING,104083974,Homing,Lisboa,Misericrdia,38.71398,-9.14631,Entire home/apt,50,1,3,2019-04-20,0.15,164,346
20858824,BAIRRO ALTO GREEN by HOMING,104083974,Homing,Lisboa,Misericrdia,38.71232,-9.1465,Entire home/apt,50,1,2,2018-08-05,0.12,164,348
20858899,BAIRRO ALTO YELLOW by HOMING,104083974,Homing,Lisboa,Misericrdia,38.71204,-9.14493,Entire home/apt,60,1,2,2018-06-25,0.15,164,310
20859728,Olá Lisbon - Castelo II,62521369,Maria,Lisboa,Santa Maria Maior,38.71477,-9.13236,Entire home/apt,114,1,113,2019-06-19,5.21,33,162
20863140,"Amazing home w/ stunning view - Castelo, Alfama!!",9059482,Ilda,Lisboa,Santa Maria Maior,38.71189,-9.1343,Entire home/apt,159,2,36,2019-02-19,1.97,1,313
20863431,MY LX FLAT City Center Saldanha 2,17125483,Patrícia,Lisboa,Arroios,38.72785,-9.14184,Entire home/apt,150,3,50,2019-05-28,2.29,25,289
20867622,Best view in Lisbon!,149801967,Pentagonoasis,Lisboa,So Vicente,38.71804,-9.13215,Entire home/apt,100,3,84,2019-06-07,3.93,1,323
20868053,Homely Apartment in the heart of Alfama,149805987,Heetu,Lisboa,Santa Maria Maior,38.71068,-9.12928,Entire home/apt,100,2,32,2019-06-21,1.58,1,300
20868369,A - Charming studio! Garden view & great location!,26944307,Francisco & Vera,Lisboa,Santo Antnio,38.71682,-9.148,Entire home/apt,50,3,29,2019-06-11,1.34,32,94
20868397,P1 - NEW studio in Lisbon center! Tram 28,26944307,Francisco & Vera,Lisboa,Misericrdia,38.71037,-9.14948,Entire home/apt,50,3,53,2019-06-12,2.47,32,87
20869981,Comfy apartment garage pool garden Central Lisboa,149827730,Raquel,Lisboa,Campolide,38.73119,-9.16028,Entire home/apt,86,2,50,2019-06-19,2.50,1,118
20871866,Casa do Equador,107167403,Manuel,Cascais,Cascais e Estoril,38.70717,-9.4295,Entire home/apt,45,4,15,2019-01-03,0.70,1,41
20877575,Belém Street Markets (Ajuda),15351613,António Valente E Rui Marcelo,Lisboa,Ajuda,38.70271,-9.19598,Entire home/apt,48,2,13,2018-11-08,0.73,3,255
20878355,Best confort in Lisbon!,149923178,Damaso Miguel,Lisboa,Arroios,38.72264,-9.13624,Entire home/apt,100,3,47,2019-05-30,2.20,1,329
20878555,LX OLIVA APARTMENT - TOTTALY RENEW,149134861,Olivia & Ines,Lisboa,Olivais,38.76599,-9.10808,Entire home/apt,59,1,26,2019-06-25,1.26,1,168
20879853,Room in São Bento,149939303,Jose,Lisboa,Misericrdia,38.71236,-9.15218,Private room,45,2,40,2019-06-22,1.84,2,77
20880984,Casinhas da Ajuda nº25,69786177,José E Leonor,Lisboa,Ajuda,38.70495,-9.19919,Entire home/apt,45,2,16,2019-04-13,0.75,3,231
20881117,Casa da Mariquinhas,149954062,Ângela,Lisboa,Santa Maria Maior,38.71967,-9.13621,Entire home/apt,100,2,12,2019-06-23,0.55,1,314
20882877,Historic & Traditional,64613320,Madragoa,Lisboa,Estrela,38.70813,-9.15505,Entire home/apt,55,4,46,2019-06-11,2.16,16,50
20884842,Studio in Bica (central Lisbon),126613630,Miguel,Lisboa,Misericrdia,38.70848,-9.14572,Entire home/apt,35,3,91,2019-06-20,4.22,3,27
20885686,COOL Room 4,143796211,Nuno,Lisboa,Campolide,38.72916,-9.1606,Private room,30,15,4,2017-10-16,0.18,1,365
20886173,Cura's place,111473971,Ines,Lisboa,Estrela,38.70914,-9.15781,Entire home/apt,44,2,80,2019-06-12,3.74,1,226
20894629,"Intendente Appartement avec Balcon, style Alentejo",19185595,Marques,Lisboa,Arroios,38.72026,-9.13489,Entire home/apt,55,3,21,2019-06-15,1.00,1,341
20894667,Your Journey to River Tejo in Historic Lisbon,150101098,Dominique,Lisboa,Estrela,38.70573,-9.16471,Entire home/apt,55,2,3,2018-01-03,0.14,1,0
20894677,VILLA LOBO,150097190,Heike & Wolfgang,Mafra,Ericeira,38.96676,-9.41454,Entire home/apt,85,3,5,2019-03-15,0.42,1,262
20895352,Figueira Square Downtown Deluxe Apartment |RentExperience,1756107,Rent Experience,Lisboa,Santa Maria Maior,38.71479,-9.13691,Entire home/apt,179,2,9,2019-04-19,0.85,177,233
20896558,Alojamento rural em Quinta de Charme / Cartaxo,149412935,Ana,Azambuja,"Manique do Intendente, V.N.de S.Pedro e Maussa",39.19518,-8.86725,Entire home/apt,100,1,12,2018-09-23,0.99,1,349
20898702,Granny's Guest room - Cascais - Estoril,38949709,Miguel,Cascais,Carcavelos e Parede,38.68831,-9.33922,Private room,32,1,18,2019-03-10,0.86,2,47
20901814,"Center Liberdade Terrace, Lisbon",150171860,Sónia,Lisboa,Santo Antnio,38.72168,-9.14478,Entire home/apt,80,2,44,2019-04-22,2.03,1,284
20902037,Entre Rochas's Bungalow,12177486,Wanda,Cascais,Alcabideche,38.75567,-9.44309,Entire home/apt,70,3,2,2019-03-10,0.14,7,333
20906641,P2 - Typical studio in GREAT location! Tram 28!,26944307,Francisco & Vera,Lisboa,Misericrdia,38.71017,-9.14977,Entire home/apt,60,3,43,2019-04-02,1.98,32,89
20908543,LxWay Apartments São José - 2º andar,11707167,LxWay,Lisboa,Santo Antnio,38.71886,-9.14193,Entire home/apt,65,2,20,2019-04-18,0.93,106,39
20909569,Apartment near Hospital Santa Maria and CatolicaLS,102769002,Gustavo,Lisboa,So Domingos de Benfica,38.7517,-9.17116,Private room,15,2,2,2017-10-04,0.09,1,0
20909780,LxWay Apartments São José - 3º andar,11707167,LxWay,Lisboa,Santo Antnio,38.71921,-9.14325,Entire home/apt,65,2,8,2018-12-29,0.39,106,205
20910474,Completely renovated studio in bairro alto,17869413,Aderito,Lisboa,Misericrdia,38.71137,-9.14446,Entire home/apt,85,2,43,2019-06-16,2.01,1,327
20911857,Premium Studio nearby beach/Lisbon/Cascais/Sintra,70106011,Sara,Cascais,Carcavelos e Parede,38.69207,-9.35825,Entire home/apt,36,1,79,2019-06-12,4.46,1,251
20914158,Cosy at Madragoa,150299187,Claudia,Lisboa,Estrela,38.70932,-9.15407,Entire home/apt,40,2,66,2019-06-11,3.10,1,155
20914241,Quanto acolhedor,150300842,Maria Borges,Lisboa,Olivais,38.7634,-9.1219,Private room,26,30,0,,,1,365
20914959,Dream View apartment in Lisbon,150306811,Gil,Lisboa,Santa Maria Maior,38.71476,-9.13599,Entire home/apt,160,3,10,2019-05-02,0.46,1,287
20917128,※NEW ※ Baixa-1Bedroom Apartment with Lift,81815189,Victoria&Yoli,Lisboa,Santa Maria Maior,38.71027,-9.13652,Entire home/apt,39,1,77,2019-05-30,3.59,3,175
20917505,Yellow blue red apartment.,11867196,António,Lisboa,Misericrdia,38.71494,-9.14421,Entire home/apt,77,3,84,2019-06-18,3.89,3,291
20917563,Exciting Lisbon Expo,15282851,Ana,Lisboa,Parque das Naes,38.7709,-9.09942,Entire home/apt,125,2,98,2019-06-16,4.64,7,257
20922091,The Charm Next To The Beach,2857955,Maria Joao,Cascais,Carcavelos e Parede,38.68381,-9.34207,Private room,45,2,0,,,1,0
20922653,Casa da Tina,2681445,Ana,Sintra,Colares,38.78649,-9.4784,Entire home/apt,65,3,5,2019-06-06,0.43,3,337
20922982,Green little paradise in Lisbon,8657328,Eduarda,Lisboa,Arroios,38.72775,-9.13219,Entire home/apt,70,4,47,2019-01-03,2.23,1,188
20923804,Bri Avenida - Lisbon city center apartment,105540604,Christophe,Lisboa,Santo Antnio,38.71957,-9.14268,Entire home/apt,75,2,50,2019-06-10,2.31,28,308
20924726,Graça Pátio,30466028,Skp,Lisboa,So Vicente,38.71849,-9.1263,Entire home/apt,35,3,21,2019-05-29,0.98,2,329
20924794,Homey apartment near the heart of Lisbon,124961480,Helena,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69693,-9.32519,Entire home/apt,25,1,23,2018-10-26,1.06,1,0
20925741,Apartamento Parede,71145413,Renato,Cascais,Carcavelos e Parede,38.68966,-9.34852,Entire home/apt,35,3,7,2017-12-02,0.32,1,0
20926890,Modern and confortable house on old neighborhood,13830779,Teresa,Lisboa,Arroios,38.72168,-9.13736,Entire home/apt,60,3,65,2019-06-18,3.10,2,80
20927248,Santos charming apartment (4+1 pax),150426604,Joao,Lisboa,Misericrdia,38.71067,-9.15316,Entire home/apt,70,1,135,2019-06-22,6.60,3,283
20927262,Angels and devils - room in Intendente,28296743,Clara,Lisboa,Arroios,38.72303,-9.13605,Private room,21,14,8,2018-10-16,0.37,2,208
20928008,Cosy attic for 5 in Lapa,150426604,Joao,Lisboa,Estrela,38.70837,-9.15812,Entire home/apt,45,1,125,2019-06-11,5.87,3,315
20928083,Elegant Penthouse w Balcony & View in hip district,2426059,Clara,Lisboa,Arroios,38.72145,-9.13468,Entire home/apt,59,4,27,2019-05-11,1.30,1,1
20928084,Apartment with terrace and independent studio,11095839,Tania,Loures,Moscavide e Portela,38.7808,-9.10071,Entire home/apt,50,2,29,2019-06-20,1.41,1,134
20929345,Beautiful apartment with views to Serra de Sintra,136047091,Pedro,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69823,-9.31088,Entire home/apt,50,2,10,2018-05-15,0.47,1,0
20929769,Brick apartment · Beautiful & Charming. A/C and Terrace in P. Real,1312785,Juan,Lisboa,Misericrdia,38.71417,-9.15307,Entire home/apt,74,3,48,2019-05-31,2.29,15,286
20932777,Cozy Room near the Airport FIL/ Altice Arena,131952550,Bárbara,Loures,Moscavide e Portela,38.77794,-9.10054,Private room,25,1,82,2019-06-22,3.96,6,329
20933135,Beatu´s Beliche Room - Public Park Free 24H,126461598,Zorro E Calabrezzi,Lisboa,Beato,38.732,-9.10737,Private room,15,1,3,2017-12-07,0.14,17,162
20934984,Sunny apartment overlooking the river,44097085,Bernardo,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70129,-9.24666,Entire home/apt,225,2,17,2019-06-05,1.42,1,24
20941295,T1 Valbom,81803684,João,Cascais,Cascais e Estoril,38.69991,-9.41902,Entire home/apt,150,2,25,2019-06-10,1.21,2,275
20941687,Ericeira House with Sea View,3953109,Feels Like Home,Mafra,Carvoeira,38.93301,-9.41239,Entire home/apt,62,2,2,2019-03-03,0.19,301,210
20941691,Interior Bedroom Downtown Lisbon,1207800,Marcos,Lisboa,Santo Antnio,38.71683,-9.1443,Private room,15,1,174,2019-06-10,8.04,3,39
20941744,Estefânia Cool Apartment,8853395,Beathome,Lisboa,Arroios,38.72941,-9.14205,Entire home/apt,80,1,1,2018-01-03,0.06,15,228
20943398,Quarto Azul - Encarnação Perto da Expo/aeroporto,86604121,Carla,Lisboa,Olivais,38.77547,-9.1218,Private room,35,1,10,2019-04-25,0.47,8,37
20944671,Moscavide One,150599493,Susana E Lidio,Loures,Moscavide e Portela,38.77662,-9.10171,Entire home/apt,60,2,29,2019-05-05,1.35,3,277
20951107,Bedroom in Belém,150669792,Joao,Lisboa,Ajuda,38.71155,-9.20537,Private room,25,1,4,2017-10-08,0.19,1,0
20953178,Ericeira Cozy House with Terrace,3953109,Feels Like Home,Mafra,Ericeira,38.96682,-9.4185,Entire home/apt,62,2,31,2019-05-01,1.58,301,308
20953455,In Lisbon/Caxias(17km) lovely house near the beach,41749162,Carlos,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.70186,-9.27844,Entire home/apt,45,3,50,2018-12-14,2.37,1,1
20953539,My House - Mouraria Lisbon Downtown,150691882,Jaime,Lisboa,Santa Maria Maior,38.71615,-9.13592,Entire home/apt,120,2,3,2018-04-21,0.17,1,285
20954146,Spacious Carcavelos Apartment,34398133,Rupert & Christian,Cascais,Carcavelos e Parede,38.69189,-9.34009,Entire home/apt,40,5,0,,,1,0
20954321,Correeiros Deluxe Apartment |RentExperience,1756107,Rent Experience,Lisboa,Santa Maria Maior,38.71106,-9.13668,Entire home/apt,102,2,2,2018-11-17,0.10,177,336
20954649,Casa Moura,69932032,Lígia Alves,Lisboa,Arroios,38.72315,-9.13425,Entire home/apt,160,2,1,2017-12-19,0.05,1,168
20954678,Correeiros Duplex Deluxe Apartment |RentExperience,1756107,Rent Experience,Lisboa,Santa Maria Maior,38.71043,-9.13807,Entire home/apt,108,2,10,2019-05-08,0.53,177,305
20955985,Casa do Pôr do Sol - Ericeira,2853234,Diogo,Mafra,Ericeira,38.96122,-9.41482,Entire home/apt,125,3,3,2018-08-17,0.26,1,305
20956135,"Super Central  Apartment,3 bedrooms  up to 12 pax",2681397,Central Hill Apartments,Lisboa,Santa Maria Maior,38.71486,-9.1407,Entire home/apt,98,3,71,2019-05-20,3.38,28,294
20956958,Double Room 99 flowers central lisbon,42731947,Belem,Lisboa,Arroios,38.72976,-9.13619,Private room,38,2,66,2019-06-10,3.23,4,63
20957291,"Lisbon, balcony, central, single, ""Refugio""",42731947,Belem,Lisboa,Arroios,38.72949,-9.1373,Private room,30,2,74,2019-05-30,3.54,4,32
20957356,Andrade Apartment - Lisbon,113620050,Rute,Lisboa,Arroios,38.72192,-9.13458,Entire home/apt,280,3,32,2019-06-02,1.55,2,287
20958443,Magoito Beach Apartment,113964497,Jorge,Sintra,So Joo das Lampas e Terrugem,38.86633,-9.44618,Entire home/apt,52,2,38,2019-05-04,1.81,2,79
20959054,"Lisboa, central, tipical, Twins /double Room",42731947,Belem,Lisboa,Arroios,38.72935,-9.13663,Private room,35,2,90,2019-05-31,4.25,4,62
20959899,Excellent 2 Bedroom Apartment in Chiado,23780167,Ricardo,Lisboa,Misericrdia,38.71048,-9.14596,Entire home/apt,60,2,49,2019-06-10,2.31,14,229
20960032,"Completely renovated,charming appartment in bica",20125666,Fabio,Lisboa,Misericrdia,38.70892,-9.1468,Entire home/apt,70,2,60,2019-06-10,2.82,8,307
20963837,The Sunset Cave,22809366,Tim,Lisboa,So Vicente,38.72084,-9.13043,Private room,50,2,1,2019-06-17,1,7,136
20964330,Alfama Star,19455234,SeeYou,Lisboa,Santa Maria Maior,38.7091,-9.13046,Entire home/apt,37,3,24,2018-10-17,1.13,15,0
20965424,Bairro Alto Experience - Duplex,150012465,Nuno & Maria,Lisboa,Misericrdia,38.71502,-9.14486,Entire home/apt,110,3,13,2019-05-06,0.89,1,104
20966496,Hidden Gem in Madragoa- Typical Neighborhood,24865381,Bárbara & Sönke,Lisboa,Estrela,38.70768,-9.1574,Entire home/apt,61,2,70,2019-05-26,3.49,4,145
20967231,Spacious and Bright Apartment in Monte Estoril,150385666,Iza,Cascais,Cascais e Estoril,38.71089,-9.4124,Entire home/apt,60,3,17,2019-06-18,0.94,1,121
20967946,Room + Private Bathroom at Marquês de Pombal,52570650,Casinha Da Tia Maria Project,Lisboa,Santo Antnio,38.72273,-9.15427,Private room,29,6,54,2019-06-19,2.53,18,79
20969108,Intendente 4 You,102706746,Bárbara & Nuno,Lisboa,Arroios,38.72116,-9.13466,Entire home/apt,40,2,108,2019-06-22,5.05,2,273
20970327,Quarto Vermelho c/varanda -Perto da Expo/aeroporto,86604121,Carla,Lisboa,Olivais,38.77399,-9.12211,Private room,30,1,8,2019-05-15,0.38,8,68
